 , date , ws , wd , rh , pres , solar , temp_mean , temp_max , temp_min , precip_sum , casos_total , poblacio_total , incidencia_1000 , no , no2 , nox , o3 , so2 
 2235 ,2017-10-29,3.03541666666667,297.833333333333,57.375,NA,157.916666666667,16.7895833333333,23.8,12.1,0,28,14497,1.93143408981169,11.5,39.12,56.29,NA,2.96
 2236 ,2017-10-30,2.56041666666667,248.416666666667,70.0625,NA,141.083333333333,16.0625,21.4,12,1.5,25,12103,2.06560356936297,29.04,42.12,86.04,NA,2.67
 2237 ,2017-10-31,1.525,239.4375,80.375,NA,96.2291666666667,14.6541666666667,19.5,11.2,1.8,21,9257,2.2685535270606,14.79,41.38,63.71,NA,2.75
 2238 ,2017-11-01,2.32708333333333,272.916666666667,81.4791666666667,NA,127.979166666667,14.45625,20.8,10.1,0,13,6098,2.13184650705149,35.83,46.38,100.62,NA,2.58
 2239 ,2017-11-02,2.55416666666667,268.854166666667,85.2291666666667,NA,123.125,16.7541666666667,21.9,13.4,0.2,38,12627,3.00942424962382,40.25,53.96,115,NA,3.08
 2240 ,2017-11-03,2.32916666666667,266.479166666667,85.5833333333333,NA,118.1875,16.2229166666667,21.9,13.1,0,22,11472,1.91771269177127,22.61,42.72,77,NA,2.78
 2241 ,2017-11-04,2.08958333333333,271.25,84.25,NA,104.8125,17.09375,23.3,14.1,8.5,10,5388,1.85597624350408,NA,NA,NA,NA,NA
 2242 ,2017-11-05,2.6875,290.375,65.8958333333333,NA,138.479166666667,15.64375,20.5,11.7,0.1,12,6757,1.77593606630161,4.38,39.12,45.5,NA,2
 2243 ,2017-11-06,3.68958333333333,297.666666666667,37.0208333333333,NA,145.583333333333,12.625,17.7,9.4,0,37,15458,2.39358261094579,18.67,40.04,68.25,NA,3.5
 2244 ,2017-11-07,2.89583333333333,307.270833333333,42.6458333333333,NA,143.125,10.1166666666667,16.9,4.5,0,44,14881,2.95679053827028,21.04,40.38,72.29,NA,4.33
 2245 ,2017-11-08,2.73958333333333,300.8125,56.7083333333333,NA,70.6666666666667,9.87291666666667,14.9,6.1,0,32,15352,2.08441896821261,31.48,41.22,89.22,NA,3.5
 2246 ,2017-11-09,2.81875,278.75,65.625,NA,121.083333333333,9.57916666666667,15.5,6.3,0,23,10402,2.21111324745241,44.25,56.54,123.67,NA,4
 2247 ,2017-11-10,2.36041666666667,285.583333333333,67.5625,NA,116.208333333333,10.0041666666667,16.4,4.9,0,18,8398,2.14336746844487,37.46,50.62,107.58,NA,4.12
 2248 ,2017-11-11,2.25416666666667,292.3125,71.7916666666667,NA,64.0833333333333,11.3395833333333,17.2,7.7,0,22,10256,2.14508580343214,14,35.75,56.83,NA,2.62
 2249 ,2017-11-12,2.175,290.666666666667,73.0625,NA,129.354166666667,12.8916666666667,18.9,8.3,0,19,9433,2.01420544895579,18.36,39,66.45,NA,2.25
 2250 ,2017-11-13,2.83541666666667,263.041666666667,43.1458333333333,NA,133.708333333333,12.6354166666667,17.6,7.5,0,46,18946,2.42795312994827,NA,NA,NA,NA,3.62
 2251 ,2017-11-14,3.03125,287.083333333333,45.1041666666667,NA,130.729166666667,9.79375,16.8,5.5,0,41,16557,2.47629401461617,NA,NA,NA,NA,4.54
 2252 ,2017-11-15,2.87291666666667,280.625,58.4166666666667,NA,127.75,8.71458333333333,16.8,4.5,0,27,10346,2.6097042335202,NA,NA,NA,NA,4.79
 2253 ,2017-11-16,2.55833333333333,264.1875,70.6458333333333,NA,118.229166666667,9.45833333333333,17.7,4.9,0,37,17907,2.06623108281678,50.38,67.46,143.85,NA,5.33
 2254 ,2017-11-17,2.86666666666667,269.791666666667,61.3333333333333,NA,119.208333333333,10.7791666666667,19.3,5.9,0,27,15130,1.78453403833444,21.42,45.42,77.75,NA,5.62
 2255 ,2017-11-18,2.70833333333333,275.583333333333,68.2291666666667,NA,106.666666666667,11.1229166666667,19.3,6.8,0,23,10628,2.16409484380881,15.46,31.75,55.42,NA,4.12
 2256 ,2017-11-19,2.88958333333333,286.833333333333,69.875,NA,116.3125,10.6041666666667,18.1,6.8,0,24,13294,1.805325710847,31.58,42.42,90.54,NA,5.17
 2257 ,2017-11-20,3.00625,276.395833333333,67.5625,NA,114.375,10.4479166666667,18.3,6.1,0,49,19647,2.49401944317199,43.71,48.58,115.08,NA,6.38
 2258 ,2017-11-21,2.68541666666667,268.541666666667,66.7708333333333,NA,117.583333333333,11.1729166666667,19.8,6.1,0,40,13671,2.92590154341306,40.62,43.92,105.54,NA,6.04
 2259 ,2017-11-22,2.72291666666667,270.020833333333,78.8125,NA,109.333333333333,10.96875,18.6,5.7,0,34,13378,2.54148602182688,31.54,42.96,90.79,NA,4.12
 2260 ,2017-11-23,2.875,270.833333333333,84.3541666666667,NA,104.166666666667,12.4291666666667,19.6,8.8,0,29,9881,2.93492561481631,52.59,52.91,133.09,NA,4.82
 2261 ,2017-11-24,2.36666666666667,271.8125,70.2708333333333,NA,88.1041666666667,13.4270833333333,20.3,8.7,0,38,17623,2.15627305226125,45.71,55.96,125.5,NA,4.92
 2262 ,2017-11-25,1.92916666666667,272.458333333333,71.2708333333333,NA,31.6041666666667,12.6916666666667,17.6,9.5,0,19,9193,2.06678994887414,12.08,31.96,49.88,NA,2.04
 2263 ,2017-11-26,2.77916666666667,282.479166666667,57.6458333333333,NA,99.7291666666667,9.42083333333334,15.5,3.9,0,16,8068,1.98314328210213,46.54,57.62,128.29,NA,4.62
 2264 ,2017-11-27,2.675,277.125,68.2291666666667,NA,99.7291666666667,7.57083333333333,14.3,4.3,0,47,17061,2.75482093663912,31.79,57.04,105.25,NA,3.46
 2265 ,2017-11-28,2.99583333333333,296,58.9375,NA,109.8125,8.51458333333333,15.8,4.9,0,31,13203,2.34795122320685,30.33,44.96,91.33,NA,2.42
 2266 ,2017-11-29,2.82083333333333,291.270833333333,65.5208333333333,NA,97.4375,8.24583333333334,13.7,4.5,0,28,9640,2.9045643153527,21.29,49.5,81.83,NA,1.79
 2267 ,2017-11-30,2.99583333333333,303.416666666667,52.2916666666667,NA,111.4375,7.18541666666667,13.8,2.2,0,24,10598,2.2645782223061,35.92,59,113.5,NA,1.83
 2268 ,2017-12-01,2.31041666666667,242.729166666667,69.5625,NA,36.4375,5.28333333333333,8.3,1.3,0,39,16623,2.34614690489081,5.71,34.62,42.83,NA,1.12
 2269 ,2017-12-02,3.05208333333333,272.458333333333,41.3958333333333,NA,69.6666666666667,6.25208333333333,10.8,1.4,0,14,8161,1.71547604460238,3.88,22.88,28.46,NA,1.83
 2270 ,2017-12-03,3.99166666666667,307.083333333333,31.4375,NA,110.395833333333,7.16458333333333,12.9,3.4,0,28,10243,2.73357414819877,28.58,52.33,95.75,NA,3.38
 2271 ,2017-12-04,3.15833333333333,292.479166666667,47.875,NA,105,7.0875,14.3,2.7,0,48,20556,2.33508464681845,45.75,55.58,125.17,NA,3.33
 2272 ,2017-12-05,2.825,286.041666666667,68.1666666666667,NA,100.625,6.43958333333333,13.3,2.7,0,38,13095,2.90187094310806,22.46,48.33,82.21,NA,3.42
 2273 ,2017-12-06,3.12291666666667,273.104166666667,73.7916666666667,NA,100.354166666667,6.43125,14.8,2,0,19,10323,1.840550227647,38.17,51.88,109.62,NA,4.04
 2274 ,2017-12-07,3.22083333333333,277.791666666667,70.8125,NA,81.9583333333333,7.64791666666667,15,2.9,0,35,16597,2.10881484605652,17,39.92,65.33,NA,2.42
 2275 ,2017-12-08,3.28333333333333,299.458333333333,65.1875,NA,44.8958333333333,7.5125,12,4.4,0,19,8395,2.263251935676,13.92,33.29,54.17,NA,2.5
 2276 ,2017-12-09,2.48958333333333,267.833333333333,73.375,NA,50.375,7.45625,12.2,4.2,0,30,16906,1.77451792263102,9.21,30.58,44.29,NA,2
 2277 ,2017-12-10,2.34791666666667,274.625,72.875,NA,48.8541666666667,11.5083333333333,17.2,6.8,0,18,10511,1.71249167538769,7.55,28.5,39.41,NA,1.05
 2278 ,2017-12-11,4.14375,238.979166666667,73.3958333333333,NA,24.6666666666667,12.2333333333333,15.9,3.1,2.1,44,18136,2.42611380679312,41.38,57.58,120.5,NA,1.92
 2279 ,2017-12-12,2.65833333333333,302.6875,69.8541666666667,NA,47.375,7.70208333333333,11.9,3,0,34,15335,2.21715030974894,36.67,50.96,106.71,NA,2.12
 2280 ,2017-12-13,2.71666666666667,279.6875,66.3125,NA,73.3125,7.2375,13.7,2,0,53,19723,2.68721796886883,52.33,63.62,143.12,NA,2.58
 2281 ,2017-12-14,1.92291666666667,293.3125,69.375,NA,43.9166666666667,10.7083333333333,15.7,5.6,0,37,15259,2.42479847958582,47.5,60.58,133.08,NA,2.12
 2282 ,2017-12-15,2.43125,251.520833333333,68.6041666666667,NA,88.0416666666667,11.1479166666667,16.6,7.8,0,53,21409,2.47559437619693,8.92,35.54,48.79,NA,1.17
 2283 ,2017-12-16,3.42083333333333,309.458333333333,55.75,NA,103.145833333333,8.59375,14.5,3.3,0,21,10803,1.94390447098028,13.04,41.54,61.17,NA,1.83
 2284 ,2017-12-17,2.625,287.770833333333,49.6458333333333,NA,101.625,6.92916666666667,14.1,2.6,0,42,19044,2.20541902961563,34.5,49.25,101.5,NA,2.75
 2285 ,2017-12-18,2.76666666666667,288.875,64.1875,NA,29.8541666666667,7.05,9.6,4.7,0,72,29789,2.4169995635973,27.79,40.12,82.25,NA,2.75
 2286 ,2017-12-19,2.5,215.958333333333,66.7916666666667,NA,86.2708333333333,7.93541666666667,13.1,3.3,0,28,15499,1.80656816568811,45.79,59.21,129,NA,3.46
 2287 ,2017-12-20,2.64166666666667,290.020833333333,65.5416666666667,NA,82.0416666666667,8.07291666666667,13.2,3.1,0,31,15132,2.04863864657679,59.42,66.12,156.67,NA,3.96
 2288 ,2017-12-21,2.07083333333333,271.833333333333,66.5,NA,88.9375,9.15625,15.5,5.7,0,55,24435,2.25086965418457,15.27,47.09,70.09,NA,2
 2289 ,2017-12-22,3.8625,309.645833333333,61.1041666666667,NA,79.5833333333333,10.8666666666667,15.9,7.1,0,49,21283,2.30230700559132,9.58,29.04,43.12,NA,1.29
 2290 ,2017-12-23,3.31666666666667,298.645833333333,70.4375,NA,93.8958333333333,9.6125,14.7,6.7,0,38,20155,1.88538824113123,14,26.67,47.92,NA,1.88
 2291 ,2017-12-24,2.98125,287.8125,75.3958333333333,NA,96.8333333333333,7.95416666666667,15.5,4.2,0,22,12075,1.82194616977226,21.12,26.92,58.67,NA,1.46
 2292 ,2017-12-25,2.88125,292.25,75.2291666666667,NA,61.3958333333333,8.025,13.9,5.5,0,31,12371,2.5058604801552,17.83,32.75,59.67,NA,1.54
 2293 ,2017-12-26,2.48125,292.270833333333,74.125,NA,80.1458333333333,8.14791666666667,15.5,4.6,0,38,18760,2.02558635394456,4.67,19.46,26.12,NA,1
 2294 ,2017-12-27,4.875,290.5625,59.75,NA,100.708333333333,9.78333333333334,13.9,6.5,0.4,61,24784,2.46126533247256,15.38,34.88,57.92,NA,1.29
 2295 ,2017-12-28,2.17916666666667,273,65.6041666666667,NA,77.3958333333333,7.70625,13.3,1.4,0,57,24227,2.35274693523754,41.75,35.96,99.46,NA,2.92
 2296 ,2017-12-29,2.25833333333333,279.125,77.4375,NA,54.7291666666667,7.47291666666667,15.2,3.3,0.1,30,15100,1.98675496688742,18.58,31.67,59.88,NA,1.71
 2297 ,2017-12-30,2.4375,290.145833333333,73.1875,NA,94.25,12.0479166666667,20.8,7.1,0,28,13980,2.00286123032904,7.29,20.79,31.67,NA,1.38
 2298 ,2017-12-31,3.44791666666667,277.458333333333,66.3333333333333,NA,74.3541666666667,12.3479166666667,17.9,6.3,0,23,13728,1.67540792540793,1.92,11.04,13.75,NA,1
 2299 ,2018-01-01,4.78541666666667,280.145833333333,46.9791666666667,NA,95.4375,12.6708333333333,15.8,9.4,0,24,13927,1.72327134343362,10.59,42.41,58.45,NA,1.04
 2300 ,2018-01-02,2.14583333333333,276.208333333333,64.0416666666667,NA,80.625,12.7583333333333,18.7,5.1,0,62,27060,2.29120473022912,6.25,27,36.62,NA,1
 2301 ,2018-01-03,5.18541666666667,289.666666666667,59.3958333333333,NA,74.5416666666667,17.55625,22.2,10.7,0,54,22963,2.35160911030789,7.17,31.62,42.46,NA,1
 2302 ,2018-01-04,4.40625,287.354166666667,54.6458333333333,NA,101.666666666667,18.375,22.6,11.5,0,58,24270,2.38978162340338,11.09,36.82,53.77,NA,1.14
 2303 ,2018-01-05,2.625,270.395833333333,61.7916666666667,NA,103.229166666667,12.9145833333333,19.7,4.9,0,36,15557,2.31407083627949,9.54,22.96,37.08,NA,1.88
 2304 ,2018-01-06,3.87083333333333,181.125,78.125,NA,54.8958333333333,11.5416666666667,15.7,6.4,0,26,13916,1.86835297499281,3.88,23.33,28.83,NA,1
 2305 ,2018-01-07,2.55,203.75,84.1666666666667,NA,7.79166666666667,10.4166666666667,14.2,5.5,5.9,20,9866,2.0271639975674,15.25,34.04,57.38,NA,1.46
 2306 ,2018-01-08,3.58958333333333,305.395833333333,75.5416666666667,NA,97.0625,8.30416666666666,13.7,5,0,49,21160,2.31568998109641,15.54,34.96,58.46,NA,1.88
 2307 ,2018-01-09,2.55833333333333,278.208333333333,64.3958333333333,NA,101.6875,8.27291666666667,14.7,4.3,0,39,19844,1.96532957065108,19.75,39,69.12,NA,1.54
 2308 ,2018-01-10,2.39583333333333,284.1875,61.7083333333333,NA,97.3958333333333,9.30416666666667,14.1,5.8,0,43,18983,2.26518463888743,6.42,31.58,41.46,NA,1
 2309 ,2018-01-11,3.46041666666667,305.854166666667,56.1458333333333,NA,109.020833333333,10.2125,14.3,7.4,0,40,18732,2.13538330130258,24.54,35.54,72.88,NA,2.12
 2310 ,2018-01-12,3.475,293.604166666667,65.7291666666667,NA,107.375,7.52083333333333,13.6,4.1,0,60,27105,2.21361372440509,25.79,38.92,78.25,NA,2.67
 2311 ,2018-01-13,3.09166666666667,277.520833333333,75.6041666666667,NA,63.4166666666667,7.31041666666667,12.6,2.2,6,16,8139,1.96584346971372,4.5,22.25,29.29,NA,1.04
 2312 ,2018-01-14,2.79791666666667,300.770833333333,76.9791666666667,NA,102.958333333333,8.575,12,5.6,0.6,28,14680,1.90735694822888,16.04,29.96,54.38,NA,1.46
 2313 ,2018-01-15,2.86041666666667,300.208333333333,73.4166666666667,NA,108.666666666667,7.50833333333333,12.7,3.8,0,38,15871,2.39430407661773,14.83,31.71,54.42,NA,1.33
 2314 ,2018-01-16,2.68958333333333,279.3125,64.8958333333333,NA,110.854166666667,11.3958333333333,18.1,4.2,0,64,20861,3.06792579454484,3,19.6,23.65,NA,1.43
 2315 ,2018-01-17,3.62916666666667,249.208333333333,64.2291666666667,NA,113.229166666667,14.1645833333333,17.7,10.5,0.7,59,22961,2.56957449588433,14.88,35.29,57.75,NA,1.5
 2316 ,2018-01-18,2.92291666666667,287.104166666667,68.1041666666667,NA,114.229166666667,9.75833333333333,14.6,6.3,0.3,47,22694,2.07103199083458,38.83,41.96,101.25,NA,2.33
 2317 ,2018-01-19,2.44375,270.208333333333,73.1458333333333,NA,72.9375,8.46875,13.3,4.6,0,39,14226,2.74145929987347,9.08,25.25,39.21,NA,1.42
 2318 ,2018-01-20,3.58958333333333,281.6875,62.5833333333333,NA,115.895833333333,11.7395833333333,17.9,6,0,23,8403,2.73711769606093,2.71,14.58,18.17,NA,1.04
 2319 ,2018-01-21,4.54583333333333,290.8125,58.4791666666667,NA,128.979166666667,16.9125,22.6,14.9,0,21,10650,1.97183098591549,21.12,32.96,65.12,NA,1.67
 2320 ,2018-01-22,3.37708333333333,254.979166666667,62.5,NA,118.625,15.0375,20.7,10.4,0,64,26087,2.45332924445126,34.68,47.45,100.55,NA,2.3
 2321 ,2018-01-23,2.34791666666667,267.145833333333,77.2916666666667,NA,115.041666666667,11.6145833333333,18.8,7.3,0,38,18403,2.06488072596859,NA,NA,NA,NA,2.83
 2322 ,2018-01-24,2.95208333333333,260.270833333333,80.7708333333333,NA,119.875,10.81875,17.4,5.6,0,28,14164,1.97684269980232,3.55,30.91,35.91,NA,2.58
 2323 ,2018-01-25,1.96666666666667,235.854166666667,85.1875,NA,29.1458333333333,11.6479166666667,14,8.6,0,47,21190,2.2180273714016,15.5,61.08,84.33,NA,1.58
 2324 ,2018-01-26,2.56041666666667,265.083333333333,92.0416666666667,NA,8.97916666666667,8.19791666666667,13,5.7,38.7,35,13891,2.51961701821323,11.04,38.96,55.21,NA,2.46
 2325 ,2018-01-27,2.50208333333333,209.916666666667,71.3541666666667,NA,98.0208333333333,9.6625,13.5,6,0,15,7908,1.89681335356601,6.92,38.67,48.25,NA,3.21
 2326 ,2018-01-28,2.25416666666667,206.291666666667,70.2916666666667,NA,126.645833333333,11.21875,16.3,6.7,0,23,11380,2.02108963093146,27.92,52.04,94.5,NA,3.12
 2327 ,2018-01-29,2.65,269,77.7291666666667,NA,128.9375,9.53958333333333,16.1,5.8,0,30,13033,2.30184915215223,36.83,49.39,105.52,NA,3.5
 2328 ,2018-01-30,2.5875,248.1875,79.3333333333333,NA,129.458333333333,9.18541666666666,15.7,5.3,0,19,10301,1.84448111833803,26.42,49.17,89.75,NA,2.32
 2329 ,2018-01-31,2.97708333333333,261.270833333333,80.5208333333333,NA,133.291666666667,8.1125,15.1,3.9,0,40,19156,2.08811860513677,45.54,53.29,123.04,NA,2.25
 2330 ,2018-02-01,2.25416666666667,245.0625,83.6875,NA,37.1041666666667,7.15625,10.9,4.2,6,31,15604,1.98667008459369,26.71,42.75,83.5,NA,1.79
 2331 ,2018-02-02,2.75625,306.458333333333,67.9583333333333,NA,67.6875,6.97083333333333,11.4,5.3,0.2,28,13443,2.08286840734955,5.21,27.79,35.83,NA,1.04
 2332 ,2018-02-03,3.53333333333333,296.875,50.7708333333333,NA,124.708333333333,7.93333333333333,12.2,3.6,0,11,6239,1.76310306138804,2.58,24.33,28.33,NA,1.04
 2333 ,2018-02-04,3.04375,215.479166666667,83.6458333333333,NA,14.7916666666667,7.40208333333333,9.9,5.6,35.8,10,5991,1.66917042230012,15.54,51.46,75.04,NA,1.21
 2334 ,2018-02-05,2.36875,173.604166666667,94.5833333333333,NA,21.8333333333333,8.45,9.5,5.8,39.8,28,13001,2.15368048611645,21.62,40.42,73.62,NA,1.54
 2335 ,2018-02-06,2.04791666666667,229.145833333333,80.5208333333333,NA,64.75,8.47083333333333,11.4,6.3,5.4,32,14068,2.2746659084447,17.75,35.08,62.25,NA,1.33
 2336 ,2018-02-07,2.7625,291.875,58.6875,NA,145.708333333333,6.0875,11.5,1.6,0,23,12695,1.81173690429303,12.08,30.62,49.08,NA,1.29
 2337 ,2018-02-08,3.2,226.604166666667,70.375,NA,92.5,4.18958333333333,8.5,1.3,0,23,11122,2.06797338608164,15.12,37.21,60.17,NA,1.38
 2338 ,2018-02-09,2.74166666666667,286.1875,62.875,NA,138.958333333333,5.16041666666667,10.1,0.8,0,37,16963,2.18121794493898,11.75,35.75,53.62,NA,1.62
 2339 ,2018-02-10,2.72083333333333,278.375,49.75,NA,155.666666666667,6.40833333333333,13.2,1.8,0,20,11718,1.70677590032429,5.38,25.92,34.21,NA,2.38
 2340 ,2018-02-11,3.1625,263.041666666667,63.1875,NA,140.583333333333,8.33541666666667,14.3,1.8,0,16,9659,1.65648617869345,9.96,36.62,51.71,NA,1.08
 2341 ,2018-02-12,1.9,156.333333333333,88.7291666666667,NA,24.6875,7.36041666666667,10.9,3,12.8,37,17759,2.08345064474351,10.17,36.17,51.71,NA,1.42
 2342 ,2018-02-13,3.61458333333333,285.645833333333,68.7916666666667,NA,113.208333333333,5.6,11.3,1.3,0,36,19359,1.85960018596002,33.62,52.57,104.05,NA,1.86
 2343 ,2018-02-14,2.06041666666667,274.479166666667,75.3333333333333,NA,56.1458333333333,6.57916666666667,11.3,0.4,0,33,16656,1.98126801152738,54.29,52.33,135.33,NA,2.71
 2344 ,2018-02-15,2.28958333333333,262.9375,80.0208333333333,NA,158.3125,10.6729166666667,17.1,5.9,0,36,16209,2.22098833981122,37.79,44.62,102.25,NA,2.5
 2345 ,2018-02-16,2.58958333333333,240.1875,85.1458333333333,NA,85.7916666666667,11.9645833333333,16.7,8.5,0,23,13021,1.7663773903694,12.12,27.42,45.83,NA,1.5
 2346 ,2018-02-17,2.29375,192.479166666667,89.8333333333333,NA,73.6458333333333,11.3375,15.2,8.4,0.2,22,12219,1.80047467059498,9.5,26.62,41.29,NA,1.54
 2347 ,2018-02-18,2.49583333333333,256.625,71.6458333333333,NA,147.0625,10.23125,15.5,7.1,0,20,10221,1.95675569905097,19.55,26.59,56.55,NA,1.92
 2348 ,2018-02-19,2.04166666666667,231.833333333333,80.3958333333333,NA,79.1666666666667,9.5125,13.3,5.8,0,31,13498,2.29663653874648,32.33,46.29,95.79,NA,1.79
 2349 ,2018-02-20,1.73958333333333,237.625,82.125,NA,104.75,11.1708333333333,15.6,7.1,0,29,16373,1.77120869724547,32.38,48.71,98.12,NA,2.25
 2350 ,2018-02-21,2.83958333333333,237.958333333333,63.625,NA,105.083333333333,9.5125,15.5,4.6,0.4,21,9508,2.20866638620109,17.67,33.75,60.75,NA,1.92
 2351 ,2018-02-22,2.7125,198.354166666667,64.8541666666667,NA,172.875,6.58333333333333,11.2,1.5,0,37,16920,2.18676122931442,22.83,47.71,82.67,NA,1.92
 2352 ,2018-02-23,2.56666666666667,252.729166666667,67.1041666666667,NA,149.5,6.44583333333333,11.3,3.2,0,38,20919,1.81653042688465,16.08,44.42,68.79,NA,2.04
 2353 ,2018-02-24,3.04166666666667,261.020833333333,69.8333333333333,NA,178.708333333333,6.39791666666667,13.2,1.7,0,17,7777,2.18593287900219,17.62,47.21,74.17,NA,1.92
 2354 ,2018-02-25,2.475,250.375,67.5833333333333,NA,178.916666666667,8.60208333333333,16.3,2.8,0,10,6823,1.46563095412575,20.96,30.96,63.08,NA,1.75
 2355 ,2018-02-26,3.52708333333333,173.375,71.8333333333333,NA,51.5625,6.42916666666667,10.7,3.1,0.2,44,19248,2.28595178719867,8.92,32.21,45.88,NA,1.33
 2356 ,2018-02-27,1.69166666666667,172.708333333333,70.7916666666667,NA,41.5625,2.56458333333333,4.4,1.1,2.9,21,9313,2.25491248792011,18.75,50.12,78.75,NA,1.29
 2357 ,2018-02-28,2.81666666666667,199.5625,87.9583333333333,NA,16.4583333333333,3.90416666666667,6.3,0.5,13.3,24,13524,1.77462289263532,21.54,48.46,81.17,NA,1.71
 2358 ,2018-03-01,2.87291666666667,206.166666666667,88.5625,NA,96.3333333333333,10.8770833333333,15.5,6.3,2.4,30,15623,1.92024579146131,6.5,29.18,39,NA,1
 2359 ,2018-03-02,4.57916666666667,257.020833333333,57.2083333333333,NA,139.479166666667,11.7833333333333,15.1,9.2,2.3,39,15247,2.55788023873549,5.42,28.92,37,NA,1.04
 2360 ,2018-03-03,2.90625,236.020833333333,74.6875,NA,184.354166666667,11.9708333333333,19,7.1,0.9,4,1761,2.27143668370244,13.04,39.79,59.54,NA,1.54
 2361 ,2018-03-04,2.05208333333333,249.125,81.7291666666667,NA,113.6875,11.46875,16.9,7.7,0,13,9285,1.40010770059235,26.25,38.5,78.71,NA,1.42
 2362 ,2018-03-05,2.95625,262.708333333333,81.4583333333333,NA,114.333333333333,10.58125,15.4,6.3,3.4,52,23596,2.20376334972029,7.08,31.42,42.38,NA,1
 2363 ,2018-03-06,3.65208333333333,272.916666666667,62.4583333333333,NA,207.770833333333,11.8270833333333,17.8,5.8,0,24,14936,1.60685591858597,14.67,36.5,58.83,NA,1.29
 2364 ,2018-03-07,2.93333333333333,280.5,59.7291666666667,NA,214.145833333333,10.1791666666667,16.6,4.6,0,24,10865,2.20892774965486,29.46,43.58,88.71,NA,2.42
 2365 ,2018-03-08,2.80833333333333,260.854166666667,75.9791666666667,NA,108.833333333333,9.31666666666667,15,4.1,0.1,20,10683,1.87213329589067,24.42,38.46,75.58,NA,1.88
 2366 ,2018-03-09,2.42083333333333,224.4375,85.5208333333333,NA,193.854166666667,11.4770833333333,17.5,6.3,0,27,15033,1.79604869287567,10.5,28.08,44.12,NA,1.54
 2367 ,2018-03-10,2.975,226.395833333333,85.125,NA,202.6875,14.3625,19.8,9.2,0.8,8,5978,1.33824021411843,3.83,20.62,26.46,NA,1.08
 2368 ,2018-03-11,4.15208333333333,236.645833333333,74.4583333333333,NA,171.854166666667,13.1270833333333,18.5,8.6,0.1,18,8120,2.21674876847291,5.38,24.83,33.04,NA,1
 2369 ,2018-03-12,3.49791666666667,239.0625,54.25,NA,208.291666666667,13.5979166666667,19.3,7.2,0,35,15397,2.27317009807105,30.45,45.27,91.73,NA,1.92
 2370 ,2018-03-13,2.51458333333333,260.6875,74.2083333333333,NA,97.7291666666667,10.2604166666667,15.8,5.9,0.1,24,10572,2.27014755959137,NA,NA,NA,NA,2.21
 2371 ,2018-03-14,2.60625,209.3125,82.0625,NA,153.104166666667,11.68125,16.4,6.4,0,36,18143,1.98423634459571,6.88,50.38,60.62,NA,1.25
 2372 ,2018-03-15,3.11041666666667,253.416666666667,69.9166666666667,NA,149.5,13.6104166666667,19.1,7.5,0.1,44,17633,2.49532127261385,12.83,44.88,64.42,NA,1.67
 2373 ,2018-03-16,2.65833333333333,243.979166666667,66.5625,NA,196.208333333333,11.075,17.6,4.6,0.1,15,7705,1.94678780012979,4.29,30.83,37.21,NA,1.08
 2374 ,2018-03-17,2.61875,244.25,72.6041666666667,NA,140.020833333333,8.22291666666667,15.4,2.3,1.3,14,8982,1.55867290135827,4.04,27.75,33.79,NA,1.17
 2375 ,2018-03-18,2.65416666666667,249.229166666667,68,NA,245.354166666667,9.11875,15.3,4.2,0,12,7871,1.52458391563969,9.88,39.17,54.33,NA,1.46
 2376 ,2018-03-19,3.45208333333333,268.75,64.8333333333333,NA,189.020833333333,9.36875,15.3,1.8,0.6,40,17320,2.3094688221709,9.83,36.67,51.62,NA,1.12
 2377 ,2018-03-20,3.1125,256.208333333333,72.5208333333333,NA,155.104166666667,7.14375,14.1,1.4,36,17,7302,2.32812927964941,5.08,34.5,42.12,NA,1.42
 2378 ,2018-03-21,2.96666666666667,272.041666666667,37.7083333333333,NA,233.604166666667,8.88541666666667,14.7,4.5,0,26,12999,2.00015385798908,16.17,48.04,72.75,NA,1.62
 2379 ,2018-03-22,2.84583333333333,277.125,41.5416666666667,NA,245.333333333333,9.63958333333333,16.6,0.9,0,32,13809,2.3173292780071,10.88,44.54,60.88,NA,2.42
 2380 ,2018-03-23,2.91875,222.520833333333,52.125,NA,238.145833333333,10.5583333333333,18,6.6,0,37,16583,2.23120062714828,12.33,46.04,65,NA,1.17
 2381 ,2018-03-24,3.49166666666667,301.416666666667,88.3125,NA,29.1041666666667,7.96875,9.3,6.2,35.2,8,4576,1.74825174825175,3.78,30.3,36.04,NA,1.26
 2382 ,2018-03-25,2.27291666666667,274.354166666667,75.3541666666667,NA,84.1041666666667,10.1208333333333,13.3,7.6,0.5,10,4290,2.33100233100233,10.68,46.05,62.09,NA,1.55
 2383 ,2018-03-26,2.78541666666667,249.5,76.7916666666667,NA,234.895833333333,10.7479166666667,18.4,5.8,5.9,22,9930,2.21550855991944,13.83,41.08,62,NA,1.58
 2384 ,2018-03-27,2.97083333333333,225.854166666667,71.0208333333333,NA,222.166666666667,11.8395833333333,15.9,7.5,0,26,14224,1.82789651293588,27.38,45,86.62,NA,2.67
 2385 ,2018-03-28,3.2375,195.541666666667,72.3541666666667,NA,259.875,14.7395833333333,20.3,9.4,0,26,12371,2.10168943496888,19.79,35.54,65.5,NA,2.54
 2386 ,2018-03-29,2.10625,205.0625,78.3333333333333,NA,249.8125,13.2604166666667,17.6,8.2,0,19,9978,1.90418921627581,3.17,24.46,29,NA,1.17
